1-53    48ef9c4600406ca037a7b6c18ea7fcb23c01bb408de4f2fb8d2ef7c5107c07e8
zcFyBkdPZe9AqkAJS3vDnyv3NBFUQmJSGtkU13wKbZQ52oyofzY3fekY3qqpePANe6aHTAtF4qyV7VmHhmbJQ582sBXngpH	176.93545013
zcTwDX9UArXjCk5x48EqUY4uMVpWBbMSWp4WZ38DX2mDEXdKZvGngPdkHJLrAw1AS8xxwfasHbr7fW3RUfVXNDu7vpDr9ub	176.88339594
zcfb2Yrtzbk4MsfaAiCWExsSawpq8D8wRMHka8pXABukaxZaQcXuhPPx8CWzmjMTn1sDcw5zc6bexGtNsdr2yWU9Zcmu2v8	173.99130762
zcThA4LEv3BTtesrxHfRZUvid6gPJBeLn7m6KWP3kM6m3irMR1Uh7xMCsNMeYxsYVZCGxTRBSohu1mwWyQqCyLzRJ7bfFFn	167.29855659
zcN6jywNM4Me8ACdSM7fKLzA42HteLGxA2M8rSx7MX834mEzczSFW3a5rVp9iGWiQ822WT2KzsrgBWWPiwUA6viwTGx9Fkk	165.35934913
zcHqgYkCbvim8FT13bpkV3C9pGfJQ2jhUdWFLjuH3ogHpfyVpvJkRE6jP59n1ndyznot5vzytqe7upXWgJPJn9d4XfiEnNw	164.13918514
zcdvfZMy2t7Hh3xQBYyP9tCQftjMnpdbRmYZ84pDZFUoHmFkQA1qkNjjNYzhZomUdV8G1tZCWR3AoNsR6SXPrM2gnjbAL26	163.49713187
zcCF6hVYnivYpBqbrVzfjHQHZA3hU1vmU8gc53ZsFbjsRcrynyfWQGw6Hmnc33CQWSvNFJTqeV4T8W6C4FVBe6xjhhqvHe9	159.68355320
zcUpaFzsV5a6eg5qp7r2zj5oR9BL2tU2vvPnFnPHJp5PvUZNQkbKnZQLsPmbkB6Qx1Yh6w3YorvV4ew1tDAdNTmWxxcfkT1	158.46811042
zcVzAKYtkr8n6hziRzzPFiofCRRU9tvE3hHQkDSTHLrtcFjTmCd1U3ujth7wTcy4v9knVkX1JXsMyS4W4ks7A1y5E6MgGRy	157.69503093
